10000 10
7400 50 152
23406 3756 2083
28799 4240 169
35852 4056 1811
37977 8087 229
38807 2556 1483
44000 8810 53
52573 268 1825
54119 445 443
63919 5312 752
8874 35852 559 8875
8875 35852 560 8876
8876 35852 561 8877
8877 35852 562 8878
8878 35852 563 8879
8879 35852 564 8880
8880 35852 565 1655
8881 52573 866 6360
8882 52573 1319 4790
8883 52573 1444 3926
8884 38807 54 2354
8885 0 0 0
8886 23406 1593 8887
8887 23406 1594 4632
8888 52573 708 7148
8889 38807 1200 9663
8890 23406 1099 8891
8891 23406 1100 1330
8892 52573 604 2516
8893 23406 135 8894
8894 23406 136 8895
8895 23406 137 8896
8896 23406 138 8897
8897 23406 139 9966
8898 52573 1398 8669
8899 23406 2000 8719
8900 38807 710 2605
8901 0 0 0
8902 38807 1183 4054
8903 38807 404 7168
8904 52573 1073 7110
8905 52573 656 1458
8906 7400 19 1884
8907 0 0 0
8908 52573 789 3224
8909 0 0 0
8910 52573 1527 2275
8911 38807 320 2398
8912 23406 1729 9589
8913 38807 629 598
8914 52573 1583 3194
8915 0 0 0
8916 38807 336 7238
8917 0 0 0
8918 52573 713 1152
8919 23406 950 8920
8920 23406 951 8921
8921 23406 952 517
8922 52573 1585 814
8923 0 0 0
8924 52573 511 3830
8925 52573 1665 3026
8926 23406 1663 8927
8927 23406 1664 9708
8928 52573 301 4782
8929 0 0 0
8930 52573 1042 1355
8931 52573 386 2600
8932 0 0 0
8933 38807 1282 6613
8934 38807 1342 2298
8935 38807 514 4281
8936 38807 754 9535
8937 23406 1711 1834
8938 35852 1486 8939
8939 35852 1487 8940
8940 35852 1488 8941
8941 35852 1489 8942
8942 35852 1490 8943
8943 35852 1491 1390
8944 52573 1780 758
8945 38807 941 8500
8946 23406 539 8947
8947 23406 540 9798
8948 38807 940 8945
8949 38807 120 6546
8950 23406 1823 1814
8951 52573 1751 3940
8952 38807 236 7369
8953 23406 595 8954
8954 23406 596 8955
8955 23406 597 6753
8956 7400 9 5074
8957 23406 1956 6497
8958 52573 480 7118
8959 0 0 0
8960 52573 535 7170
8961 38807 1465 6623
8962 44000 46 2293
8963 44000 9 9494
8964 38807 255 3899
8965 0 0 0
8966 54119 346 8967
8967 54119 347 8968
8968 54119 348 8969
8969 54119 349 8970
8970 54119 350 8971
8971 54119 351 8972
8972 54119 352 8973
8973 54119 353 8974
8974 54119 354 8975
8975 54119 355 8976
8976 54119 356 8977
8977 54119 357 8978
8978 54119 358 8979
8979 54119 359 8980
8980 54119 360 8981
8981 54119 361 8982
8982 54119 362 8983
8983 54119 363 8984
8984 54119 364 8985
8985 54119 365 8986
8986 54119 366 8987
8987 54119 367 8988
8988 54119 368 8989
8989 54119 369 8990
8990 54119 370 8991
8991 54119 371 8992
8992 54119 372 8993
8993 54119 373 8994
8994 54119 374 8995
8995 54119 375 4869
8996 52573 253 6655
8997 38807 1154 7602
8998 23406 1734 8543
8999 35852 1584 9000
9000 35852 1585 9001
9001 35852 1586 9002
9002 35852 1587 9003
9003 35852 1588 9004
9004 35852 1589 9005
9005 35852 1590 2746
9006 52573 1349 4785
9007 52573 1547 6954
9008 38807 1252 841
9009 23406 1790 6872
9010 52573 693 2435
9011 0 0 0
9012 38807 1354 7036
9013 23406 1737 7769
9014 38807 1235 943
9015 7400 137 392
9016 38807 520 9454
9017 38807 1273 3439
9018 7400 100 5169
9019 0 0 0
9020 38807 6 1792
9021 0 0 0
9022 38807 577 9759
9023 38807 913 8575
9024 52573 323 8748
9025 38807 339 1066
9026 38807 1180 9378
9027 0 0 0
9028 38807 971 3241
9029 52573 976 1441
9030 35852 409 9031
9031 35852 410 9032
9032 35852 411 9033
9033 35852 412 9505
9034 52573 626 404
9035 52573 864 6818
9036 38807 680 1741
9037 0 0 0
9038 52573 1154 9166
9039 23406 1056 9040
9040 23406 1057 4235
9041 38807 1388 6406
9042 52573 497 28
9043 0 0 0
9044 44000 28 2848
9045 0 0 0
9046 38807 512 4466
9047 0 0 0
9048 38807 505 7018
9049 23406 2074 4322
9050 23406 914 9051
9051 23406 915 1703
9052 38807 852 9169
9053 0 0 0
9054 52573 994 3505
9055 0 0 0
9056 38807 547 1526
9057 52573 794 6824
9058 52573 679 9768
9059 52573 683 366
9060 38807 475 3156
9061 0 0 0
9062 23406 1309 5068
9063 52573 1441 2965
9064 23406 1177 9065
9065 23406 1178 7213
9066 35852 1629 9067
9067 35852 1630 9068
9068 35852 1631 9069
9069 35852 1632 9070
9070 35852 1633 9071
9071 35852 1634 7408
9072 52573 1059 6186
9073 23406 651 9074
9074 23406 652 9075
9075 23406 653 2608
9076 52573 167 3284
9077 23406 1365 9078
9078 23406 1366 3482
9079 52573 1261 7020
9080 38807 473 660
9081 52573 1563 3916
9082 38807 570 940
9083 23406 730 9084
9084 23406 731 9085
9085 23406 732 5255
9086 52573 1491 1094
9087 23406 2013 9269
9088 38807 1337 4206
9089 23406 1454 9090
9090 23406 1455 9091
9091 23406 1456 379
9092 38807 1469 8693
9093 52573 1768 9462
9094 38807 1310 9764
9095 52573 835 3740
9096 38807 1423 2212
9097 38807 1399 5140
9098 38807 1478 9958
9099 0 0 0
9100 52573 891 6924
9101 0 0 0
9102 52573 971 4072
9103 0 0 0
9104 52573 1313 3610
9105 0 0 0
9106 52573 1791 9283
9107 23406 151 9108
9108 23406 152 9109
9109 23406 153 9110
9110 23406 154 9111
9111 23406 155 9136
9112 38807 960 3967
9113 38807 1115 920
9114 38807 27 583
9115 23406 1596 3521
9116 52573 1755 2209
9117 23406 1147 9118
9118 23406 1148 9119
9119 23406 1149 8747
9120 38807 797 3686
9121 38807 607 9480
9122 52573 1295 2670
9123 35852 1135 9124
9124 35852 1136 9125
9125 35852 1137 9126
9126 35852 1138 9127
9127 35852 1139 9128
9128 35852 1140 9129
9129 35852 1141 9130
9130 35852 1142 9131
9131 35852 1143 9132
9132 35852 1144 9133
9133 35852 1145 8418
9134 52573 218 7894
9135 0 0 0
9136 23406 156 9137
9137 23406 157 9138
9138 23406 158 9139
9139 23406 159 6548
9140 38807 847 2978
9141 23406 1423 9142
9142 23406 1424 2283
9143 38807 1129 7416
9144 52573 1065 2502
9145 23406 906 9146
9146 23406 907 9147
9147 23406 908 7844
9148 38807 769 3246
9149 23406 2053 9823
9150 52573 1612 9579
9151 0 0 0
9152 28799 50 9153
9153 28799 51 9154
9154 28799 52 9155
9155 28799 53 9156
9156 28799 54 9157
9157 28799 55 9158
9158 28799 56 2005
9159 52573 73 1002
9160 52573 758 9740
9161 23406 1248 6111
9162 38807 1117 6293
9163 23406 1555 9164
9164 23406 1556 9165
9165 23406 1557 1931
9166 52573 1155 565
9167 0 0 0
9168 38807 575 3444
9169 38807 853 9351
9170 23406 1987 3644
9171 52573 1127 5236
9172 38807 21 6793
9173 23406 1965 621
9174 52573 1570 5228
9175 0 0 0
9176 38807 442 3022
9177 0 0 0
9178 52573 1049 9820
9179 52573 373 3798
9180 35852 935 9181
9181 35852 936 9182
9182 35852 937 9183
9183 35852 938 9184
9184 35852 939 9185
9185 35852 940 9933
9186 52573 1748 6606
9187 23406 1952 3499
9188 38807 1137 745
9189 0 0 0
9190 38807 988 7613
9191 52573 558 2032
9192 38807 1191 3132
9193 23406 1840 2951
9194 38807 669 6183
9195 0 0 0
9196 52573 896 4666
9197 52573 1529 8777
9198 52573 784 7934
9199 7400 122 4036
9200 38807 1162 8764
9201 23406 996 3042
9202 52573 1483 3651
9203 0 0 0
9204 38807 823 9536
9205 38807 481 6653
9206 52573 2 3071
9207 0 0 0
9208 38807 1175 6373
9209 52573 909 6920
9210 23406 1054 9211
9211 23406 1055 9039
9212 52573 19 2632
9213 0 0 0
9214 52573 283 7504
9215 0 0 0
9216 52573 295 4410
9217 0 0 0
9218 38807 563 7794
9219 23406 1520 2287
9220 54119 14 9221
9221 54119 15 9222
9222 54119 16 9223
9223 54119 17 9224
9224 54119 18 9225
9225 54119 19 9226
9226 54119 20 9227
9227 54119 21 9228
9228 54119 22 9229
9229 54119 23 9230
9230 54119 24 9231
9231 54119 25 9232
9232 54119 26 9233
9233 54119 27 7738
9234 52573 191 146
9235 0 0 0
9236 23406 1685 7084
9237 52573 1622 7038
9238 38807 4 2150
9239 52573 1182 6493
9240 7400 17 3202
9241 23406 1278 9242
9242 23406 1279 1605
9243 38807 898 3918
9244 23406 1118 6188
9245 52573 335 5254
9246 38807 142 2494
9247 0 0 0
9248 38807 90 8358
9249 0 0 0
9250 52573 1115 3374
9251 38807 546 9056
9252 35852 1168 9253
9253 35852 1169 9254
9254 35852 1170 9255
9255 35852 1171 9256
9256 35852 1172 9257
9257 35852 1173 9258
9258 35852 1174 9259
9259 35852 1175 9260
9260 35852 1176 9261
9261 35852 1177 1886
9262 52573 1267 3746
9263 0 0 0
9264 23406 843 9265
9265 23406 844 9266
9266 23406 845 7930
9267 52573 178 9960
9268 38807 696 1501
9269 23406 2014 3323
9270 23406 776 9271
9271 23406 777 5040
9272 52573 260 8010
9273 23406 1723 373
9274 23406 1656 6611
9275 23406 27 9276
9276 23406 28 9277
9277 23406 29 9278
9278 23406 30 9279
9279 23406 31 6647
9280 52573 1719 9797
9281 0 0 0
9282 23406 1982 1243
9283 52573 1792 4716
9284 38807 180 200
9285 52573 727 3624
9286 23406 791 9287
9287 23406 792 3136
9288 35852 680 9289
9289 35852 681 9290
9290 35852 682 9291
9291 35852 683 9292
9292 35852 684 9293
9293 35852 685 9294
9294 35852 686 9295
9295 35852 687 2083
9296 52573 130 1872
9297 23406 1728 8912
9298 52573 792 7255
9299 52573 1129 8054
9300 38807 725 705
9301 0 0 0
9302 23406 1195 9303
9303 23406 1196 9304
9304 23406 1197 1567
9305 52573 1452 8834
9306 52573 276 6618
9307 23406 1498 9308
9308 23406 1499 4350
9309 35852 971 9310
9310 35852 972 9311
9311 35852 973 9312
9312 35852 974 9313
9313 35852 975 4140
9314 52573 1475 9952
9315 23406 2064 3309
9316 52573 52 2456
9317 52573 328 1260
9318 38807 406 7033
9319 38807 980 4960
9320 52573 883 3582
9321 38807 206 7125
9322 52573 349 6114
9323 0 0 0
9324 38807 1292 1208
9325 52573 133 624
9326 38807 1035 1026
9327 0 0 0
9328 52573 1618 252
9329 0 0 0
9330 52573 265 1093
9331 0 0 0
9332 38807 131 1511
9333 7400 22 9481
9334 23406 1820 2505
9335 35852 1437 9336
9336 35852 1438 9337
9337 35852 1439 9338
9338 35852 1440 9339
9339 35852 1441 9340
9340 35852 1442 9341
9341 35852 1443 9342
9342 35852 1444 9343
9343 35852 1445 7640
9344 52573 856 2242
9345 0 0 0
9346 52573 822 2602
9347 52573 980 1602
9348 23406 890 9349
9349 23406 891 9350
9350 23406 892 1843
9351 38807 854 964
9352 52573 288 7843
9353 38807 159 9605
9354 38807 1194 759
9355 0 0 0
9356 38807 428 1700
9357 52573 1739 2256
9358 23406 661 9359
9359 23406 662 9464
9360 52573 1134 1942
9361 0 0 0
9362 52573 1796 9556
9363 0 0 0
9364 35852 336 9365
9365 35852 337 9366
9366 35852 338 9367
9367 35852 339 9368
9368 35852 340 9369
9369 35852 341 9370
9370 35852 342 9371
9371 35852 343 9372
9372 35852 344 9373
9373 35852 345 3852
9374 52573 773 8062
9375 0 0 0
9376 38807 288 4449
9377 0 0 0
9378 38807 1181 1435
9379 38807 1083 1858
9380 52573 668 2844
9381 23406 1861 1583
9382 23406 414 9383
9383 23406 415 9874
9384 7400 130 3097
9385 23406 1130 9386
9386 23406 1131 9387
9387 23406 1132 534
9388 38807 996 3296
9389 38807 684 2309
9390 23406 1337 9391
9391 23406 1338 8049
9392 52573 1526 8910
9393 0 0 0
9394 52573 1210 8084
9395 23406 519 9396
9396 23406 520 9397
9397 23406 521 9398
9398 23406 522 2911
9399 52573 1201 2004
9400 38807 67 3538
9401 52573 1145 7203
9402 38807 76 4642
9403 52573 725 5211
9404 23406 587 9405
9405 23406 588 2181
9406 52573 1794 6276
9407 0 0 0
9408 38807 1095 6873
9409 0 0 0
9410 35852 495 9411
9411 35852 496 9412
9412 35852 497 9413
9413 35852 498 9414
9414 35852 499 9415
9415 35852 500 9416
9416 35852 501 9417
9417 35852 502 9418
9418 35852 503 9419
9419 35852 504 9420
9420 35852 505 9421
9421 35852 506 9422
9422 35852 507 9423
9423 35852 508 3764
9424 52573 610 606
9425 23406 1715 5039
9426 44000 45 8962
9427 23406 1609 5145
9428 23406 556 9429
9429 23406 557 8450
9430 52573 557 9191
9431 0 0 0
9432 38807 367 9490
9433 52573 723 6438
9434 28799 44 9435
9435 28799 45 9436
9436 28799 46 9437
9437 28799 47 9438
9438 28799 48 9439
9439 28799 49 9152
9440 52573 262 6764
9441 38807 478 6480
9442 23406 1103 9443
9443 23406 1104 935
9444 52573 764 3268
9445 23406 1809 7023
9446 38807 665 620
9447 38807 456 2536
9448 23406 1607 9449
9449 23406 1608 9427
9450 38807 1049 3370
9451 23406 1692 2523
9452 38807 128 7488
9453 0 0 0
9454 38807 521 1042
9455 0 0 0
9456 52573 1342 1117
9457 52573 1653 3102
9458 23406 218 9459
9459 23406 219 9460
9460 23406 220 3974
9461 52573 292 5136
9462 52573 1769 9
9463 52573 1580 3878
9464 23406 663 9465
9465 23406 664 9466
9466 23406 665 2155
9467 38807 392 1166
9468 38807 1107 2366
9469 52573 377 236
9470 52573 1404 817
9471 0 0 0
9472 38807 1185 6615
9473 38807 525 6567
9474 52573 1222 862
9475 23406 1451 3305
9476 52573 355 1537
9477 0 0 0
9478 52573 566 2486
9479 0 0 0
9480 38807 608 1160
9481 7400 23 1549
9482 52573 1742 4342
9483 23406 1470 9484
9484 23406 1471 3340
9485 38807 437 2603
9486 38807 124 590
9487 23406 1998 6479
9488 38807 1224 757
9489 38807 1055 8580
9490 38807 368 3600
9491 52573 47 536
9492 38807 772 7978
9493 0 0 0
9494 44000 10 8820
9495 38807 394 3196
9496 52573 1136 7178
9497 35852 865 9498
9498 35852 866 9499
9499 35852 867 9500
9500 35852 868 9501
9501 35852 869 9502
9502 35852 870 9503
9503 35852 871 2466
9504 52573 959 4064
9505 35852 413 9506
9506 35852 414 9507
9507 35852 415 9508
9508 35852 416 9509
9509 35852 417 9510
9510 35852 418 9511
9511 35852 419 8510
9512 52573 1119 5225
9513 0 0 0
9514 23406 13 9515
9515 23406 14 9516
9516 23406 15 9517
9517 23406 16 7723
9518 38807 803 6961
9519 0 0 0
9520 7400 49 3420
9521 0 0 0
9522 38807 776 1560
9523 23406 1894 8807
9524 38807 202 8750
9525 23406 1374 9526
9526 23406 1375 9527
9527 23406 1376 3387
9528 52573 954 1740
9529 52573 1090 4118
9530 52573 1472 3004
9531 23406 484 9532
9532 23406 485 9533
9533 23406 486 9534
9534 23406 487 6092
9535 38807 755 3814
9536 38807 824 3379
9537 23406 1942 7005
9538 23406 750 9539
9539 23406 751 6604
9540 52573 182 1254
9541 0 0 0
9542 38807 490 1930
9543 23406 1746 7792
9544 38807 1472 4933
9545 0 0 0
9546 38807 744 6523
9547 0 0 0
9548 52573 65 7766
9549 52573 428 2379
9550 23406 503 9551
9551 23406 504 882
9552 52573 1627 7138
9553 0 0 0
9554 23406 934 9555
9555 23406 935 6520
9556 52573 1797 7233
9557 52573 1489 3111
9558 38807 648 7196
9559 23406 473 9560
9560 23406 474 9561
9561 23406 475 543
9562 52573 1189 8695
9563 0 0 0
9564 44000 36 14
9565 0 0 0
9566 7400 35 5198
9567 38807 1302 3263
9568 52573 1243 4688
9569 52573 1355 4532
9570 38807 1090 418
9571 38807 101 4794
9572 23406 1832 7883
9573 38807 1401 6174
9574 38807 1269 6162
9575 0 0 0
9576 52573 670 734
9577 38807 39 3292
9578 38807 808 4722
9579 52573 1613 3059
9580 23406 638 9581
9581 23406 639 9748
9582 38807 967 519
9583 0 0 0
9584 52573 1339 7822
9585 44000 30 4759
9586 38807 1254 2905
9587 38807 1439 721
9588 38807 1071 376
9589 23406 1730 9590
9590 23406 1731 607
9591 38807 278 9924
9592 52573 1226 5109
9593 38807 283 6882
9594 7400 21 9333
9595 0 0 0
9596 52573 615 888
9597 23406 1778 7017
9598 52573 1630 2382
9599 38807 1063 9741
9600 23406 698 9601
9601 23406 699 2024
9602 52573 221 4521
9603 23406 2059 7313
9604 38807 1456 4537
9605 38807 160 3722
9606 52573 754 8432
9607 0 0 0
9608 38807 882 4328
9609 23406 1573 4325
9610 38807 85 7501
9611 0 0 0
9612 7400 147 4816
9613 7400 53 848
9614 35852 928 9615
9615 35852 929 9616
9616 35852 930 9617
9617 35852 931 9618
9618 35852 932 9619
9619 35852 933 9620
9620 35852 934 9180
9621 52573 1450 32
9622 38807 664 9446
9623 52573 710 2229
9624 52573 1433 8016
9625 0 0 0
9626 52573 1663 9642
9627 23406 444 9628
9628 23406 445 9629
9629 23406 446 1964
9630 38807 445 6907
9631 0 0 0
9632 38807 88 1453
9633 38807 1314 182
9634 7400 86 877
9635 0 0 0
9636 52573 1277 6836
9637 23406 1834 505
9638 38807 200 4154
9639 23406 1092 9640
9640 23406 1093 9641
9641 23406 1094 36
9642 52573 1664 8925
9643 0 0 0
9644 52573 1151 8398
9645 35852 1753 9646
9646 35852 1754 9647
9647 35852 1755 9648
9648 35852 1756 9649
9649 35852 1757 9650
9650 35852 1758 9651
9651 35852 1759 9652
9652 35852 1760 4290
9653 52573 944 3660
9654 23406 384 9655
9655 23406 385 9656
9656 23406 386 9657
9657 23406 387 6559
9658 7400 84 2281
9659 0 0 0
9660 23406 796 9661
9661 23406 797 9662
9662 23406 798 1868
9663 38807 1201 676
9664 52573 637 6222
9665 0 0 0
9666 52573 740 3739
9667 0 0 0
9668 23406 853 9669
9669 23406 854 359
9670 52573 389 7184
9671 23406 2025 2671
9672 38807 318 7348
9673 0 0 0
9674 52573 1655 7626
9675 0 0 0
9676 38807 633 6904
9677 52573 1624 1206
9678 52573 596 7611
9679 23406 1681 9680
9680 23406 1682 8607
9681 38807 240 9907
9682 52573 992 9688
9683 0 0 0
9684 52573 224 3206
9685 0 0 0
9686 52573 901 2868
9687 0 0 0
9688 52573 993 9054
9689 23406 1973 1010
9690 38807 935 4050
9691 23406 1427 3528
9692 52573 1370 7830
9693 23406 806 9694
9694 23406 807 9695
9695 23406 808 1450
9696 38807 430 2675
9697 7400 89 2292
9698 23406 2039 431
9699 23406 304 9700
9700 23406 305 9701
9701 23406 306 1186
9702 38807 173 7167
9703 0 0 0
9704 38807 529 3648
9705 0 0 0
9706 38807 213 7365
9707 52573 584 9869
9708 23406 1665 7653
9709 52573 419 3748
9710 52573 1814 3289
9711 0 0 0
9712 23406 580 9713
9713 23406 581 9714
9714 23406 582 2196
9715 38807 334 8776
9716 38807 620 3948
9717 0 0 0
9718 23406 669 9719
9719 23406 670 717
9720 52573 169 9944
9721 0 0 0
9722 23406 330 9723
9723 23406 331 9724
9724 23406 332 9725
9725 23406 333 976
9726 52573 1425 2788
9727 23406 1493 9728
9728 23406 1494 9729
9729 23406 1495 6717
9730 52573 1289 4339
9731 23406 2036 597
9732 38807 1308 4903
9733 38807 1326 4381
9734 0 0 0
9735 38807 1406 967
9736 52573 1191 7065
9737 23406 1258 3164
9738 52573 1537 6510
9739 0 0 0
9740 52573 759 6645
9741 38807 1064 8542
9742 0 0 0
9743 23406 687 9744
9744 23406 688 9745
9745 23406 689 3121
9746 52573 1174 2613
9747 38807 1102 9844
9748 23406 640 9749
9749 23406 641 525
9750 28799 120 9751
9751 28799 121 9752
9752 28799 122 9753
9753 28799 123 4694
9754 52573 1265 4996
9755 23406 1200 9756
9756 23406 1201 9757
9757 23406 1202 7459
9758 52573 606 4838
9759 38807 578 7086
9760 23406 1967 5005
9761 38807 827 843
9762 38807 272 1933
9763 38807 175 6164
9764 38807 1311 7185
9765 52573 1347 6728
9766 23406 1268 9767
9767 23406 1269 1246
9768 52573 680 2990
9769 23406 1884 589
9770 52573 593 8856
9771 0 0 0
9772 38807 934 9690
9773 23406 871 9774
9774 23406 872 3545
9775 52573 1728 5077
9776 38807 84 9610
9777 23406 1757 6489
9778 23406 1283 4094
9779 38807 706 7896
9780 38807 930 2140
9781 0 0 0
9782 52573 1676 5216
9783 38807 694 7034
9784 23406 1899 257
9785 35852 1111 9786
9786 35852 1112 9787
9787 35852 1113 9788
9788 35852 1114 9789
9789 35852 1115 9790
9790 35852 1116 9791
9791 35852 1117 9792
9792 35852 1118 9793
9793 35852 1119 9794
9794 35852 1120 9795
9795 35852 1121 9796
9796 35852 1122 4126
9797 52573 1720 7788
9798 23406 541 9799
9799 23406 542 1948
9800 52573 1777 3794
9801 23406 1047 9802
9802 23406 1048 9803
9803 23406 1049 8868
9804 23406 459 9805
9805 23406 460 9806
9806 23406 461 9807
9807 23406 462 4203
9808 52573 621 350
9809 0 0 0
9810 52573 998 8577
9811 52573 1054 6530
9812 23406 379 9813
9813 23406 380 5275
9814 38807 41 8698
9815 38807 597 1315
9816 52573 1468 3143
9817 52573 963 2793
9818 52573 364 6473
9819 7400 124 4702
9820 52573 1050 1062
9821 38807 1411 2808
9822 38807 1221 3255
9823 23406 2054 4719
9824 38807 267 2576
9825 38807 618 4551
9826 23406 1067 3566
9827 38807 1216 5116
9828 23406 536 9829
9829 23406 537 9830
9830 23406 538 8946
9831 38807 1356 3742
9832 7400 115 7737
9833 0 0 0
9834 52573 1385 4065
9835 38807 423 3828
9836 52573 844 870
9837 23406 1460 3023
9838 52573 1668 8337
9839 38807 1141 5163
9840 23406 1023 9841
9841 23406 1024 9842
9842 23406 1025 9843
9843 23406 1026 127
9844 38807 1103 7919
9845 35852 1351 9846
9846 35852 1352 9847
9847 35852 1353 9848
9848 35852 1354 3958
9849 35852 613 9850
9850 35852 614 9851
9851 35852 615 9852
9852 35852 616 9853
9853 35852 617 9854
9854 35852 618 9855
9855 35852 619 9856
9856 35852 620 4352
9857 52573 155 652
9858 35852 352 9859
9859 35852 353 9860
9860 35852 354 9861
9861 35852 355 9862
9862 35852 356 9863
9863 35852 357 9864
9864 35852 358 9865
9865 35852 359 9866
9866 35852 360 9867
9867 35852 361 9868
9868 35852 362 4602
9869 52573 585 6089
9870 38807 1362 8383
9871 0 0 0
9872 52573 1801 3411
9873 0 0 0
9874 23406 416 9875
9875 23406 417 9876
9876 23406 418 2488
9877 52573 662 6758
9878 23406 1510 9879
9879 23406 1511 6967
9880 52573 1206 2411
9881 0 0 0
9882 52573 1819 7080
9883 0 0 0
9884 38807 919 4906
9885 44000 17 6868
9886 38807 1174 9208
9887 0 0 0
9888 23406 1330 9889
9889 23406 1331 3664
9890 52573 1782 7651
9891 0 0 0
9892 54119 401 9893
9893 54119 402 9894
9894 54119 403 9895
9895 54119 404 9896
9896 54119 405 9897
9897 54119 406 9898
9898 54119 407 9899
9899 54119 408 9900
9900 54119 409 9901
9901 54119 410 9902
9902 54119 411 9974
9903 52573 595 9678
9904 52573 661 9877
9905 0 0 0
9906 38807 501 3984
9907 38807 241 8065
9908 35852 547 9909
9909 35852 548 9910
9910 35852 549 9911
9911 35852 550 9912
9912 35852 551 9913
9913 35852 552 9914
9914 35852 553 9915
9915 35852 554 9916
9916 35852 555 9917
9917 35852 556 8872
9918 52573 1220 3109
9919 52573 620 9808
9920 23406 999 9921
9921 23406 1000 6680
9922 52573 939 1044
9923 0 0 0
9924 38807 279 1754
9925 38807 580 6498
9926 38807 217 7546
9927 23406 1888 855
9928 23406 986 9929
9929 23406 987 9998
9930 52573 1636 896
9931 52573 290 6664
9932 38807 489 9542
9933 35852 941 9934
9934 35852 942 9935
9935 35852 943 9936
9936 35852 944 9937
9937 35852 945 8644
9938 52573 477 8486
9939 23406 1826 968
9940 23406 195 9941
9941 23406 196 9942
9942 23406 197 9943
9943 23406 198 1775
9944 52573 170 8536
9945 23406 1642 2818
9946 23406 608 9947
9947 23406 609 9948
9948 23406 610 9949
9949 23406 611 7146
9950 52573 331 1839
9951 0 0 0
9952 52573 1476 6968
9953 23406 497 9954
9954 23406 498 9955
9955 23406 499 3750
